,origin,destination,flow
863,53011040202,53011040102,378.0
864,53011040202,53011040201,1823.0
865,53011040202,53011040202,177.0
866,53011040202,53011040203,1378.0
867,53011040202,53011040301,555.0
868,53011040202,53011040304,467.0
869,53011040202,53011040403,266.0
870,53011040202,53011040407,800.0
871,53011040202,53011040411,845.0
872,53011040202,53011040412,177.0
873,53011040202,53011040413,1512.0
874,53011040202,53011040414,2468.0
875,53011040202,53011040415,467.0
876,53011040202,53011040510,88.0
877,53011040202,53011040604,88.0
878,53011040202,53011040608,489.0
879,53011040202,53011040703,289.0
880,53011040202,53011040706,177.0
881,53011040202,53011040709,311.0
882,53011040202,53011040715,88.0
883,53011040202,53011040803,88.0
884,53011040202,53011040812,177.0
885,53011040202,53011040808,845.0
886,53011040202,53011040809,88.0
887,53011040202,53011040810,111.0
888,53011040202,53011040904,177.0
889,53011040202,53011040909,88.0
890,53011040202,53011040910,266.0
891,53011040202,53011041005,88.0
892,53011040202,53011041007,177.0
893,53011040202,53011041009,1334.0
894,53011040202,53011041010,177.0
895,53011040202,53011041011,88.0
896,53011040202,53011041105,266.0
897,53011040202,53011041114,667.0
898,53011040202,53011041111,88.0
899,53011040202,53011041112,88.0
900,53011040202,53011041203,355.0
901,53011040202,53011041205,444.0
902,53011040202,53011041206,177.0
903,53011040202,53011041312,355.0
904,53011040202,53011041313,88.0
905,53011040202,53011041317,355.0
906,53011040202,53011041337,88.0
907,53011040202,53011041322,800.0
908,53011040202,53011041325,177.0
909,53011040202,53011041326,88.0
910,53011040202,53011041328,88.0
911,53011040202,53011041329,289.0
912,53011040202,53011041400,88.0
913,53011040202,53011041500,266.0
914,53011040202,53011041900,88.0
915,53011040202,53011042300,177.0
916,53011040202,53011042400,355.0
917,53011040202,53011042500,266.0
918,53011040202,53011042601,355.0
919,53011040202,53011042700,88.0
920,53011040202,53011042800,88.0
921,53011040202,53011042900,266.0
922,53011040202,53011043000,177.0
923,53011040202,53015001000,88.0
924,53011040202,53015001100,88.0
925,53011040202,53015001200,266.0
926,53011040202,53015001501,88.0
927,53011040202,53037975402,88.0
928,53011040202,53049950200,88.0
929,53011040202,53067012720,355.0
930,53011040203,53011040201,1501.0
931,53011040203,53011040203,1936.0
932,53011040203,53011040301,968.0
933,53011040203,53011040304,581.0
934,53011040203,53011040403,411.0
935,53011040203,53011040407,2784.0
936,53011040203,53011040408,217.0
937,53011040203,53011040409,96.0
938,53011040203,53011040411,920.0
939,53011040203,53011040412,581.0
940,53011040203,53011040413,3995.0
941,53011040203,53011040414,4915.0
942,53011040203,53011040415,1719.0
943,53011040203,53011040416,121.0
944,53011040203,53011040505,96.0
945,53011040203,53011040703,605.0
946,53011040203,53011040706,290.0
947,53011040203,53011040709,411.0
948,53011040203,53011040715,193.0
949,53011040203,53011040803,96.0
950,53011040203,53011040812,290.0
951,53011040203,53011040806,96.0
952,53011040203,53011040808,2348.0
953,53011040203,53011040809,96.0
954,53011040203,53011040810,193.0
955,53011040203,53011040904,799.0
956,53011040203,53011040908,96.0
957,53011040203,53011040909,290.0
958,53011040203,53011040910,774.0
959,53011040203,53011041007,387.0
960,53011040203,53011041009,2082.0
961,53011040203,53011041010,871.0
962,53011040203,53011041105,193.0
963,53011040203,53011041114,1404.0
964,53011040203,53011041110,96.0
965,53011040203,53011041112,96.0
966,53011040203,53011041208,96.0
967,53011040203,53011041203,387.0
968,53011040203,53011041205,508.0
969,53011040203,53011041310,96.0
970,53011040203,53011041312,290.0
971,53011040203,53011041317,290.0
972,53011040203,53011041337,484.0
973,53011040203,53011041320,193.0
974,53011040203,53011041322,290.0
975,53011040203,53011041323,266.0
976,53011040203,53011041328,96.0
977,53011040203,53011041329,387.0
978,53011040203,53011041500,193.0
979,53011040203,53011041600,387.0
980,53011040203,53011041700,193.0
981,53011040203,53011041800,96.0
982,53011040203,53011041900,96.0
983,53011040203,53011042300,96.0
984,53011040203,53011042400,96.0
985,53011040203,53011042500,387.0
986,53011040203,53011042601,968.0
987,53011040203,53011042800,96.0
988,53011040203,53011042900,338.0
989,53011040203,53015001501,193.0
990,53011040203,53015001700,96.0
991,53011040203,53039950101,96.0
992,53011040203,53041970800,96.0
993,53011040203,53041970900,96.0
994,53011040203,53041971600,96.0
995,53011040203,53043960400,96.0
996,53011040203,53049950600,96.0
997,53011040203,53077940007,145.0
998,53011040301,53011040201,234.0
999,53011040301,53011040203,222.0
1000,53011040301,53011040301,1038.0
1001,53011040301,53011040304,877.0
1002,53011040301,53011040403,148.0
1003,53011040301,53011040407,98.0
1004,53011040301,53011040411,543.0
1005,53011040301,53011040412,197.0
1006,53011040301,53011040413,234.0
1007,53011040301,53011040414,296.0
1008,53011040301,53011040415,148.0
1009,53011040301,53011040507,49.0
1010,53011040301,53011040513,49.0
1011,53011040301,53011040608,98.0
1012,53011040301,53011040703,49.0
1013,53011040301,53011040706,160.0
1014,53011040301,53011040707,49.0
1015,53011040301,53011040709,49.0
1016,53011040301,53011040715,49.0
1017,53011040301,53011040803,49.0
1018,53011040301,53011040812,49.0
1019,53011040301,53011040808,346.0
1020,53011040301,53011040809,49.0
1021,53011040301,53011040904,148.0
1022,53011040301,53011040907,49.0
1023,53011040301,53011040909,98.0
1024,53011040301,53011040910,420.0
1025,53011040301,53011041007,98.0
1026,53011040301,53011041009,729.0
1027,53011040301,53011041010,148.0
1028,53011040301,53011041114,407.0
1029,53011040301,53011041111,49.0
1030,53011040301,53011041208,49.0
1031,53011040301,53011041203,173.0
1032,53011040301,53011041205,98.0
1033,53011040301,53011041206,49.0
1034,53011040301,53011041312,111.0
1035,53011040301,53011041313,148.0
1036,53011040301,53011041317,49.0
1037,53011040301,53011041337,98.0
1038,53011040301,53011041320,49.0
1039,53011040301,53011041321,49.0
1040,53011040301,53011041322,49.0
1041,53011040301,53011041329,49.0
1042,53011040301,53011041333,49.0
1043,53011040301,53011041600,49.0
1044,53011040301,53011042400,98.0
1045,53011040301,53011042500,98.0
1046,53011040301,53011042601,309.0
1047,53011040301,53011042900,74.0
1048,53011040304,53011040201,154.0
1049,53011040304,53011040202,51.0
1050,53011040304,53011040203,51.0
1051,53011040304,53011040301,1507.0
1052,53011040304,53011040304,8156.0
1053,53011040304,53011040403,721.0
1054,53011040304,53011040407,579.0
1055,53011040304,53011040409,115.0
1056,53011040304,53011040411,3543.0
1057,53011040304,53011040412,1159.0
1058,53011040304,53011040413,1417.0
1059,53011040304,53011040414,1198.0
1060,53011040304,53011040415,103.0
1061,53011040304,53011040416,51.0
1062,53011040304,53011040507,103.0
1063,53011040304,53011040513,103.0
1064,53011040304,53011040509,51.0
1065,53011040304,53011040605,51.0
1066,53011040304,53011040608,115.0
1067,53011040304,53011040703,515.0
1068,53011040304,53011040706,451.0
1069,53011040304,53011040707,180.0
1070,53011040304,53011040709,167.0
1071,53011040304,53011040715,64.0
1072,53011040304,53011040711,51.0
1073,53011040304,53011040803,309.0
1074,53011040304,53011040812,373.0
1075,53011040304,53011040806,51.0
1076,53011040304,53011040808,1739.0
1077,53011040304,53011040809,322.0
1078,53011040304,53011040810,515.0
1079,53011040304,53011040904,1468.0
1080,53011040304,53011040905,335.0
1081,53011040304,53011040907,309.0
1082,53011040304,53011040908,103.0
1083,53011040304,53011040909,953.0
1084,53011040304,53011040910,4020.0
1085,53011040304,53011041003,167.0
1086,53011040304,53011041005,180.0
1087,53011040304,53011041007,579.0
1088,53011040304,53011041008,103.0
1089,53011040304,53011041009,3981.0
1090,53011040304,53011041010,850.0
1091,53011040304,53011041011,154.0
1092,53011040304,53011041105,257.0
1093,53011040304,53011041107,51.0
1094,53011040304,53011041114,2525.0
1095,53011040304,53011041111,51.0
1096,53011040304,53011041112,51.0
1097,53011040304,53011041208,180.0
1098,53011040304,53011041203,360.0
1099,53011040304,53011041205,322.0
1100,53011040304,53011041206,219.0
1101,53011040304,53011041312,670.0
1102,53011040304,53011041313,154.0
1103,53011040304,53011041317,231.0
1104,53011040304,53011041337,309.0
1105,53011040304,53011041319,128.0
1106,53011040304,53011041320,219.0
1107,53011040304,53011041321,90.0
1108,53011040304,53011041322,1249.0
1109,53011040304,53011041323,206.0
1110,53011040304,53011041326,51.0
1111,53011040304,53011041334,51.0
1112,53011040304,53011041328,51.0
1113,53011040304,53011041329,257.0
1114,53011040304,53011041330,51.0
1115,53011040304,53011041332,90.0
1116,53011040304,53011041400,51.0
1117,53011040304,53011041500,219.0
1118,53011040304,53011041600,283.0
1119,53011040304,53011041900,103.0
1120,53011040304,53011042300,154.0
1121,53011040304,53011042400,708.0
1122,53011040304,53011042500,489.0
1123,53011040304,53011042601,1262.0
1124,53011040304,53011042700,51.0
1125,53011040304,53015980000,51.0
1126,53011040304,53015001100,51.0
1127,53011040304,53015001200,103.0
1128,53011040304,53015001700,51.0
1129,53011040304,53039950101,51.0
1130,53011040304,53041970500,51.0
1131,53011040304,53049950501,115.0
1132,53011040304,53049950600,51.0
1133,53011040304,53053072311,51.0
1134,53011040304,53059950300,51.0
1135,53011040304,53061040800,51.0
1136,53011040304,53061052803,103.0
1137,53011040403,53007960700,79.0
1138,53011040403,53011040201,79.0
1139,53011040403,53011040203,159.0
1140,53011040403,53011040301,498.0
1141,53011040403,53011040304,1317.0
1142,53011040403,53011040403,1057.0
1143,53011040403,53011040407,638.0
1144,53011040403,53011040411,2055.0
1145,53011040403,53011040412,718.0
1146,53011040403,53011040413,2274.0
1147,53011040403,53011040414,2713.0
1148,53011040403,53011040415,439.0
1149,53011040403,53011040505,159.0
1150,53011040403,53011040608,159.0
1151,53011040403,53011040610,79.0
1152,53011040403,53011040703,159.0
1153,53011040403,53011040706,339.0
1154,53011040403,53011040709,578.0
1155,53011040403,53011040803,159.0
1156,53011040403,53011040812,977.0
1157,53011040403,53011040808,1796.0
1158,53011040403,53011040810,478.0
1159,53011040403,53011040904,478.0
1160,53011040403,53011040905,259.0
1161,53011040403,53011040907,79.0
1162,53011040403,53011040909,638.0
1163,53011040403,53011040910,1117.0
1164,53011040403,53011041005,79.0
1165,53011040403,53011041007,99.0
1166,53011040403,53011041009,1516.0
1167,53011040403,53011041010,239.0
1168,53011040403,53011041011,79.0
1169,53011040403,53011041105,159.0
1170,53011040403,53011041107,239.0
1171,53011040403,53011041114,1636.0
1172,53011040403,53011041110,79.0
1173,53011040403,53011041112,79.0
1174,53011040403,53011041208,79.0
1175,53011040403,53011041203,79.0
1176,53011040403,53011041205,638.0
1177,53011040403,53011041206,79.0
1178,53011040403,53011041312,79.0
1179,53011040403,53011041313,199.0
1180,53011040403,53011041317,159.0
1181,53011040403,53011041337,538.0
1182,53011040403,53011041321,79.0
1183,53011040403,53011041322,159.0
1184,53011040403,53011041323,79.0
1185,53011040403,53011041325,79.0
1186,53011040403,53011041326,159.0
1187,53011040403,53011041329,399.0
1188,53011040403,53011041600,399.0
1189,53011040403,53011041700,79.0
1190,53011040403,53011041900,159.0
1191,53011040403,53011042400,239.0
1192,53011040403,53011042500,319.0
1193,53011040403,53011042601,399.0
1194,53011040403,53011042800,159.0
1195,53011040403,53011042900,79.0
1196,53011040403,53011043000,179.0
1197,53011040403,53011043100,79.0
1198,53011040403,53015980000,79.0
1199,53011040403,53015001200,79.0
1200,53011040403,53015001501,79.0
1201,53011040403,53015002004,79.0
1202,53011040403,53041970300,79.0
1203,53011040403,53053071807,79.0
1204,53011040403,53053071901,99.0
1205,53011040403,53061040100,79.0
1206,53011040407,53011040102,73.0
1207,53011040407,53011040203,73.0
1208,53011040407,53011040301,147.0
1209,53011040407,53011040304,73.0
1210,53011040407,53011040403,368.0
1211,53011040407,53011040407,5691.0
1212,53011040407,53011040408,73.0
1213,53011040407,53011040411,442.0
1214,53011040407,53011040412,73.0
1215,53011040407,53011040413,5986.0
1216,53011040407,53011040414,4291.0
1217,53011040407,53011040415,2431.0
1218,53011040407,53011040416,147.0
1219,53011040407,53011040505,460.0
1220,53011040407,53011040509,73.0
1221,53011040407,53011040604,202.0
1222,53011040407,53011040608,92.0
1223,53011040407,53011040703,515.0
1224,53011040407,53011040706,736.0
1225,53011040407,53011040707,221.0
1226,53011040407,53011040709,1547.0
1227,53011040407,53011040715,147.0
1228,53011040407,53011040711,73.0
1229,53011040407,53011040803,147.0
1230,53011040407,53011040812,368.0
1231,53011040407,53011040806,73.0
1232,53011040407,53011040808,920.0
1233,53011040407,53011040809,73.0
1234,53011040407,53011040810,73.0
1235,53011040407,53011040904,73.0
1236,53011040407,53011040907,73.0
1237,53011040407,53011040909,147.0
1238,53011040407,53011040910,294.0
1239,53011040407,53011041007,221.0
1240,53011040407,53011041009,828.0
1241,53011040407,53011041010,368.0
1242,53011040407,53011041011,147.0
1243,53011040407,53011041104,73.0
1244,53011040407,53011041107,147.0
1245,53011040407,53011041114,2670.0
1246,53011040407,53011041110,73.0
1247,53011040407,53011041111,73.0
1248,53011040407,53011041112,73.0
1249,53011040407,53011041208,147.0
1250,53011040407,53011041203,257.0
1251,53011040407,53011041205,294.0
1252,53011040407,53011041206,386.0
1253,53011040407,53011041310,147.0
1254,53011040407,53011041312,736.0
1255,53011040407,53011041313,147.0
1256,53011040407,53011041317,147.0
1257,53011040407,53011041337,294.0
1258,53011040407,53011041319,73.0
1259,53011040407,53011041320,147.0
1260,53011040407,53011041321,147.0
1261,53011040407,53011041322,442.0
1262,53011040407,53011041323,147.0
1263,53011040407,53011041325,73.0
1264,53011040407,53011041326,515.0
1265,53011040407,53011041334,73.0
1266,53011040407,53011041328,92.0
1267,53011040407,53011041329,810.0
1268,53011040407,53011041331,202.0
1269,53011040407,53011041500,221.0
1270,53011040407,53011041600,165.0
1271,53011040407,53011041700,147.0
1272,53011040407,53011041900,147.0
1273,53011040407,53011042300,73.0
1274,53011040407,53011042400,147.0
1275,53011040407,53011042500,73.0
1276,53011040407,53011042601,1142.0
1277,53011040407,53011043100,147.0
1278,53011040407,53015001000,73.0
1279,53011040407,53015001100,73.0
1280,53011040407,53015002004,73.0
1281,53011040407,53041972000,73.0
1282,53011040407,53049950600,73.0
1283,53011040407,53053071901,73.0
1284,53011040407,53053072907,73.0
1285,53011040407,53053072801,73.0
1286,53011040408,53005011900,92.0
1287,53011040408,53011040203,301.0
1288,53011040408,53011040301,92.0
1289,53011040408,53011040407,1761.0
1290,53011040408,53011040408,301.0
1291,53011040408,53011040409,92.0
1292,53011040408,53011040411,278.0
1293,53011040408,53011040412,92.0
1294,53011040408,53011040413,3523.0
1295,53011040408,53011040414,2341.0
1296,53011040408,53011040415,1506.0
1297,53011040408,53011040505,208.0
1298,53011040408,53011040509,92.0
1299,53011040408,53011040608,208.0
1300,53011040408,53011040703,533.0
1301,53011040408,53011040706,510.0
1302,53011040408,53011040707,92.0
1303,53011040408,53011040709,1391.0
1304,53011040408,53011040715,370.0
1305,53011040408,53011040711,278.0
1306,53011040408,53011040803,92.0
1307,53011040408,53011040812,185.0
1308,53011040408,53011040808,2109.0
1309,53011040408,53011040809,92.0
1310,53011040408,53011040810,370.0
1311,53011040408,53011040904,394.0
1312,53011040408,53011040907,370.0
1313,53011040408,53011040909,185.0
1314,53011040408,53011040910,394.0
1315,53011040408,53011041005,92.0
1316,53011040408,53011041007,92.0
1317,53011040408,53011041009,741.0
1318,53011040408,53011041010,255.0
1319,53011040408,53011041105,278.0
1320,53011040408,53011041107,324.0
