STATE,geoid,LOCATION,AREA_SQMI,svi
NY,36001000301,New York,2.7963135611287e-11,0.8119
NY,36001013510,New York,1.1260507551351138e-10,0.3343
NY,36001000201,New York,2.6107371483567167e-11,0.664
NY,36111952901,New York,3.368809942184478e-09,0.5153
NY,36111952902,New York,2.615392042138619e-09,0.5309
NY,36111955001,New York,4.833731266881384e-09,0.5094
NY,36111955002,New York,1.857700928284795e-09,0.518
NY,36111954402,New York,2.88119148753857e-09,0.1071
NY,36111954401,New York,2.069999341557219e-09,0.1103
NY,36019100102,New York,2.7613099926135454e-09,0.7486
NY,36019102800,New York,6.875261144069881e-09,0.5115
NY,36019101901,New York,3.523991544894862e-09,0.2812
NY,36019100101,New York,3.949316346683337e-09,0.4952
NY,36019103200,New York,1.5766414551987527e-10,0.3219
NY,36019103900,New York,4.556925748449196e-09,0.1477
NY,36019101902,New York,1.4197298522066434e-09,0.5206
NY,36019103100,New York,4.9295979801498987e-11,0.5897
NY,36019103000,New York,2.6355986229344196e-11,-999.0
NY,36019100902,New York,1.7283134579106005e-10,0.07
NY,36067005000,New York,5.1064270783658096e-11,0.166
NY,36067005100,New York,3.419397246689321e-11,0.8872
NY,36093021802,New York,1.432946296639998e-10,0.5448
NY,36093031902,New York,1.90619623427624e-10,0.2829
NY,36093031901,New York,2.4679300359817493e-10,0.3145
NY,36093021801,New York,8.823026455386434e-11,0.0791
NY,36089491100,New York,1.1758448069025593e-10,0.3531
NY,36089492900,New York,1.3233529810904062e-08,0.7024
NY,36089492000,New York,5.7656458263605725e-09,0.2911
NY,36089491800,New York,2.064578477643282e-08,0.7874
NY,36019100901,New York,6.056769023751028e-11,0.4193
NY,36059410900,New York,9.26121440669536e-11,0.4906
NY,36059411000,New York,1.9874869563093647e-10,0.6733
NY,36059411100,New York,3.685067449850049e-11,0.9249
NY,36059411200,New York,7.181982607434316e-11,0.1909
NY,36059411301,New York,1.0490339776078479e-10,0.1514
NY,36059411302,New York,1.0618655852977805e-10,0.0924
NY,36059520002,New York,1.0786620242324808e-10,0.2198
NY,36059520100,New York,4.4447029378541564e-10,0.1331
NY,36059520200,New York,5.7434284475839215e-11,0.0557
NY,36059520300,New York,9.221041844951974e-11,0.2972
NY,36047114201,New York,1.2375815051151049e-11,0.9211
NY,36047114600,New York,6.5844439321227816e-12,0.899
NY,36047115200,New York,6.831978943651269e-12,0.9009
NY,36047115600,New York,6.5735124192598776e-12,0.9781
NY,36047116000,New York,6.226252666556954e-12,0.8669
NY,36047116400,New York,7.466153216107062e-12,0.6994
NY,36047117000,New York,6.325437830182427e-12,0.8292
NY,36047117201,New York,5.3118828213380975e-12,0.7467
NY,36047117202,New York,6.244295599115401e-12,0.8627
NY,36059520401,New York,6.240891492222576e-11,0.2027
NY,36059520501,New York,6.235922861415495e-11,0.0896
NY,36059520502,New York,9.206202516516658e-11,0.0331
NY,36047117400,New York,8.754603582500923e-12,0.7077
NY,36047117800,New York,5.782484402346861e-12,0.8791
NY,36047118000,New York,3.091539042269533e-11,-999.0
NY,36047118201,New York,5.1984864013967905e-12,0.594
NY,36047118202,New York,5.113787012600063e-12,0.729
NY,36047118400,New York,8.429293149358388e-12,0.814
NY,36047118600,New York,5.4095125730551484e-12,0.6836
NY,36047118800,New York,7.171527274152011e-12,0.6887
NY,36047119200,New York,9.27138759593613e-12,0.7771
NY,36047119400,New York,7.518892239650465e-12,0.8979
NY,36047119600,New York,1.2602586848488062e-11,0.8435
NY,36047120000,New York,6.190243828772515e-12,0.9257
NY,36047120200,New York,6.294147351890887e-12,0.7074
NY,36047121000,New York,6.526209904927368e-12,0.9487
NY,36081067100,New York,9.428618368995226e-12,0.1386
NY,36081053100,New York,1.7428229220351765e-11,0.6473
NY,36081006201,New York,1.656725612342067e-11,0.4702
NY,36081006501,New York,4.5750855330412226e-12,0.3423
NY,36081018101,New York,3.9579173162110346e-12,0.6767
NY,36067010500,New York,1.9231067972401846e-10,0.1447
NY,36067010600,New York,2.2687964584327338e-10,0.1325
NY,36067010700,New York,1.000768783582013e-10,0.5649
NY,36067010800,New York,1.2032237089907366e-10,0.3362
NY,36067010900,New York,1.061880747523544e-10,0.0483
NY,36059404300,New York,2.670277648200965e-11,0.2824
NY,36059413001,New York,5.305444686318614e-11,0.3041
NY,36059412301,New York,5.1159608054777555e-11,0.2335
NY,36059408900,New York,8.302117694984285e-11,0.2063
NY,36059521400,New York,1.3266045085040296e-10,0.051
NY,36059301400,New York,1.3766099684911325e-10,0.0129
NY,36059521200,New York,5.735245092916e-11,0.0253
NY,36059302700,New York,4.210645727839365e-11,0.2002
NY,36059519000,New York,9.67406342969296e-11,0.2263
NY,36059300100,New York,6.979551294093943e-10,0.1708
NY,36059300300,New York,6.7212078435655e-11,0.7342
NY,36047122000,New York,4.4833671380789695e-11,0.7625
NY,36047013000,New York,7.251050193440142e-12,0.8562
NY,36047017000,New York,8.588512733820378e-12,0.6106
NY,36047020100,New York,7.213199842169619e-12,0.2415
NY,36047022200,New York,7.241450346359602e-12,0.8408
NY,36047121400,New York,7.1281695639695446e-12,0.9091
NY,36047023800,New York,6.981682465149478e-12,0.6518
NY,36047024700,New York,7.392138041866223e-12,0.6161
NY,36047027300,New York,6.1569417590821055e-12,0.6475
NY,36047028000,New York,8.000683828823858e-12,0.5037
NY,36047032600,New York,1.3517783145024751e-11,0.9382
NY,36047034700,New York,5.747988891352205e-12,0.9112
NY,36047041000,New York,5.868996926118928e-12,0.8272
NY,36047048600,New York,7.2107699092377135e-12,0.8015
NY,36047052500,New York,5.107739303926224e-12,0.8112
NY,36067000200,New York,4.674071313598438e-11,0.7079
NY,36067001600,New York,2.4269952799323714e-11,0.9376
NY,36067001701,New York,3.481224744508701e-11,0.3754
NY,36067001702,New York,4.259595488431356e-11,0.5377
NY,36067001800,New York,3.827410670325419e-11,0.2679
NY,36059411400,New York,8.876256542751894e-11,0.1685
NY,36059411500,New York,1.9446756055438194e-10,0.0618
NY,36059411600,New York,4.935360649026223e-10,0.0259
NY,36059411700,New York,9.561622785946995e-11,0.417
NY,36059411800,New York,7.326751977046634e-11,0.1084
NY,36059411901,New York,3.5414664828034846e-11,0.4763
NY,36059411902,New York,3.367082549251765e-11,0.2738
NY,36047052800,New York,7.216458543045929e-12,0.6866
NY,36047053800,New York,6.7571471636763156e-12,0.8555
NY,36047054200,New York,7.772212410482692e-12,0.8678
NY,36047059300,New York,7.736212453059447e-12,0.4214
NY,36047064600,New York,6.8055952426455805e-12,0.4383
NY,36047075200,New York,7.117337858460807e-12,0.0743
NY,36047081800,New York,6.492172890062291e-12,0.734
NY,36047102200,New York,6.693131259027431e-12,0.4967
NY,36047113400,New York,6.3085553271718686e-12,0.9684
NY,36047115800,New York,6.372846136447193e-12,0.9542
NY,36047116600,New York,6.554735313738363e-12,0.8747
NY,36085029106,New York,1.7697326484180095e-11,0.196
NY,36085004001,New York,1.23540780877112e-11,0.6383
NY,36085005902,New York,1.8497074228644058e-11,-999.0
NY,36085007001,New York,1.9445988426745437e-11,0.1902
NY,36067011232,New York,4.1669940743330703e-10,0.0694
NY,36059301101,New York,6.778984475031208e-11,0.54
NY,36059518201,New York,1.2422166540268751e-09,0.0917
NY,36059416202,New York,4.73195713471023e-11,0.4912
NY,36113070604,New York,8.831148464239438e-10,0.2607
NY,36113070802,New York,4.4755917059645e-10,0.1185
NY,36113070801,New York,2.416091693815714e-10,0.1485
NY,36059300400,New York,7.700017958140355e-11,0.3814
NY,36059300500,New York,1.7153437897983965e-10,0.4037
NY,36059300600,New York,1.1422773017262427e-10,0.5077
NY,36059300700,New York,3.071371120131008e-11,0.375
NY,36059300800,New York,5.6647459372265965e-11,0.2149
NY,36059301000,New York,1.1409962010045144e-09,0.1692
NY,36113070603,New York,1.0686101561540463e-09,0.2398
NY,36113075002,New York,5.714296128515048e-09,0.6047
NY,36113075001,New York,4.003371808348533e-09,0.1211
NY,36113072002,New York,2.656405686354808e-09,0.1957
NY,36113072001,New York,9.81274895148212e-10,0.4461
NY,36059412000,New York,7.452689704235719e-11,0.3056
NY,36059412100,New York,7.047185152092439e-11,0.3927
NY,36059412200,New York,1.0350945004221658e-10,0.4225
NY,36059412302,New York,4.606824198527439e-11,0.0983
NY,36059412400,New York,7.272132019005849e-11,0.648
NY,36059412600,New York,6.916644934621804e-11,0.0044
NY,36059412700,New York,5.2443760912845965e-11,0.0745
NY,36045061900,New York,1.475895976169299e-10,0.4103
NY,36045061600,New York,5.1163268475468736e-09,0.3503
NY,36045060700,New York,1.30991932588392e-08,0.3708
NY,36045061500,New York,2.671220310441685e-10,0.5227
NY,36045062500,New York,1.494679465436758e-08,0.2251
NY,36045062400,New York,1.1621355516831307e-08,0.3516
NY,36045061000,New York,2.554895413008874e-09,0.6703
NY,36045061700,New York,6.795087665895935e-09,0.4415
NY,36045060500,New York,9.889642889113676e-09,0.6026
NY,36065026200,New York,3.5772832471899625e-09,0.1255
NY,36045062100,New York,7.632760630674746e-11,0.742
NY,36045061200,New York,1.228695902336599e-10,0.591
NY,36045061300,New York,1.2975938737268544e-10,0.7228
NY,36081099703,New York,2.3750122055014876e-11,0.4577
NY,36081099704,New York,2.7840168688032417e-11,0.4822
NY,36081099705,New York,2.051157226310694e-10,0.084
NY,36081099801,New York,1.8760365483635355e-11,0.8585
NY,36121970300,New York,6.0836779020610834e-09,0.1074
NY,36121971000,New York,5.164540981320437e-09,0.4343
NY,36121970100,New York,6.804191165338426e-09,0.3944
NY,36121970600,New York,4.029953053241439e-09,0.5731
NY,36121970700,New York,4.215996607734245e-09,0.5083
NY,36121970800,New York,7.885135155286941e-09,0.3811
NY,36121970500,New York,3.898883027185755e-09,0.4075
NY,36059301102,New York,7.718248072952726e-11,0.37
NY,36059301200,New York,1.8473349805152542e-10,0.162
NY,36059301300,New York,7.014971928638439e-11,0.5182
NY,36059301500,New York,1.54028774532571e-10,0.0087
NY,36059301600,New York,1.7202973742104736e-10,0.1065
NY,36059301700,New York,5.5073108389966624e-11,0.0456
NY,36081075702,New York,1.451511685053621e-11,0.6203
NY,36081079701,New York,4.58291297889215e-12,0.8802
NY,36081044302,New York,1.1442231226010602e-11,0.8905
NY,36059301800,New York,1.950641182603448e-10,0.5539
NY,36059412800,New York,6.160179031294419e-11,0.0761
NY,36059412900,New York,8.27260710831022e-11,0.0949
NY,36059413002,New York,7.541255016523121e-11,0.1964
NY,36059413100,New York,6.314207011035681e-11,0.2141
NY,36059413200,New York,1.078485919249106e-10,0.0941
NY,36059413300,New York,9.091336939853001e-11,0.1339
NY,36059413400,New York,1.8786456306982057e-10,0.0818
NY,36081129103,New York,1.8873993178676647e-11,0.3311
NY,36081129104,New York,2.915350699628403e-11,0.4545
NY,36081071303,New York,5.788303538643833e-12,0.2552
NY,36081071304,New York,6.373973747343592e-12,0.6748
NY,36081071305,New York,5.555762605224202e-12,0.3202
NY,36081071701,New York,7.822749687376146e-12,0.7176
NY,36081071702,New York,9.342413761552817e-12,0.6083
NY,36081075701,New York,8.133147123824643e-12,0.2896
NY,36081093401,New York,4.503653941026484e-11,0.4197
NY,36081093402,New York,3.5109979963727164e-11,0.6208
NY,36081038301,New York,2.924951994587111e-11,-999.0
NY,36029006702,New York,3.368646049992815e-11,0.6032
NY,36029009106,New York,5.198201048852499e-10,0.0989
NY,36029009109,New York,1.730043994102056e-10,0.5066
NY,36055015101,New York,2.3134662752679217e-09,0.1531
NY,36055015102,New York,2.6344842754187427e-09,0.3801
NY,36055015200,New York,3.6782169667746173e-09,0.5349
NY,36071014201,New York,2.67081947478934e-10,0.3183
NY,36071014202,New York,1.3100736114130108e-09,0.1666
NY,36077591000,New York,6.03352286480633e-11,0.3031
NY,36077591500,New York,1.0191501499719023e-08,0.3476
NY,36077590500,New York,5.167595424396778e-09,0.5298
NY,36077590800,New York,3.6300817381570038e-09,0.7017
NY,36077590900,New York,1.20133256402027e-10,0.3236
NY,36121971100,New York,9.143427908944147e-09,0.3856
NY,36121970400,New York,9.12605112607786e-09,0.2101
NY,36121970900,New York,5.195883266770804e-09,0.0186
NY,36059301900,New York,6.305770122488431e-11,0.0529
NY,36101962302,New York,4.928924444517063e-10,0.4132
NY,36101962301,New York,3.771277545534534e-09,0.2833
NY,36045990001,New York,5.906248957013533e-08,-999.0
NY,36063023404,New York,1.0254869558225496e-09,0.5075
NY,36063023405,New York,1.3664027462885023e-10,0.4708
NY,36119011300,New York,4.3688236129577813e-10,0.1612
NY,36071011802,New York,1.7253811242251181e-09,0.297
NY,36071011801,New York,2.043195501139244e-09,0.436
NY,36071010101,New York,1.3071596422828009e-09,0.3084
NY,36071010902,New York,2.989783607281823e-09,0.2816
NY,36071011701,New York,3.284836473416256e-09,0.084
NY,36071014502,New York,2.663313794960344e-09,0.0907
NY,36071014501,New York,3.133338890738132e-09,0.1259
NY,36071011601,New York,2.8271593873610452e-09,0.6273
NY,36071010901,New York,1.3405696966080664e-09,0.6305
NY,36033950501,New York,1.868287019832118e-10,0.6258
NY,36045980000,New York,1.3919229687156176e-08,-999.0
NY,36075020703,New York,3.662735024840215e-09,0.2759
NY,36075020901,New York,1.4292185493981904e-10,0.4375
NY,36075021601,New York,1.505938383599114e-10,0.6693
NY,36013036902,New York,2.805050543016027e-09,0.1436
NY,36013036402,New York,8.072359846570225e-09,0.3706
NY,36013036901,New York,7.134929202450879e-09,0.4206
NY,36013036401,New York,5.260733592670165e-09,0.5735
NY,36013037600,New York,4.787070612767252e-09,0.5566
NY,36075021401,New York,3.2612963059067664e-09,0.189
NY,36075020600,New York,1.1048448584059468e-08,0.2137
NY,36047051601,New York,4.764809685163148e-12,0.8049
NY,36029015003,New York,3.932914900712618e-09,0.3784
NY,36029015101,New York,3.921552507078823e-09,0.1095
NY,36029015301,New York,2.3574454044666745e-09,0.104
NY,36119010200,New York,1.4307655191851233e-10,0.0998
NY,36119010300,New York,1.6914549795187906e-10,0.4531
NY,36119010400,New York,1.5280121862922176e-10,0.4615
NY,36119010500,New York,1.870615021840815e-10,0.3908
NY,36029015302,New York,2.0181172577025673e-09,0.2569
NY,36029015600,New York,2.6799195294299325e-09,0.4803
NY,36029015700,New York,4.717600408290351e-09,0.1639
NY,36029015900,New York,4.03565167011134e-10,0.5324
NY,36029940100,New York,2.0322822284949247e-10,0.2031
NY,36029013202,New York,6.90355722161294e-10,0.0709
NY,36029940000,New York,2.834455059555637e-09,0.8559
NY,36081059502,New York,9.51338088545159e-12,0.7893
NY,36081059501,New York,6.7829659974684414e-12,0.464
NY,36081084901,New York,8.3964526645896e-12,0.8914
NY,36081048302,New York,5.522008217036699e-12,0.7901
NY,36081066403,New York,1.4889319766059356e-11,0.5338
NY,36081019903,New York,2.63505311872481e-11,-999.0
NY,36081089201,New York,7.300636983715598e-11,0.382
NY,36081053902,New York,6.810770167747079e-12,0.1187
NY,36117020202,New York,1.6287115821171879e-09,0.1635
NY,36117020201,New York,2.122963647696128e-09,0.0572
NY,36039080404,New York,7.45449157566779e-09,0.5632
NY,36039081001,New York,7.206956308349258e-10,0.6958
NY,36039080403,New York,2.373646840721248e-09,0.2084
NY,36039081002,New York,1.9967739314221819e-10,0.5954
NY,36039080302,New York,4.989931013616021e-09,0.4159
NY,36039080301,New York,4.950778689342178e-09,0.5018
NY,36075990000,New York,3.116713121725358e-08,-999.0
NY,36099950802,New York,1.0584155291391016e-08,0.7199
NY,36099950801,New York,8.641900138435916e-11,-999.0
NY,36075020301,New York,3.999388537837878e-10,0.4155
NY,36029006601,New York,1.66855222548393e-11,0.1567
NY,36029006701,New York,2.3755759723373945e-11,0.2571
NY,36047061003,New York,3.2925575852235037e-12,0.8388
NY,36047061004,New York,9.21906015713965e-12,0.8439
NY,36029006100,New York,5.5963237593332887e-11,0.8688
NY,36029006302,New York,4.472514814725047e-11,0.1038
NY,36029006501,New York,2.0484986592147687e-11,0.4054
NY,36079010901,New York,4.845226442151071e-10,0.1744
NY,36079011202,New York,3.299171294339314e-10,0.3143
NY,36079010902,New York,1.000416152957561e-09,0.1192
NY,36079011502,New York,6.342819860366523e-10,0.3989
NY,36079011501,New York,4.847421586461827e-10,0.3875
NY,36079010202,New York,1.4325179647340747e-09,0.3082
NY,36079011801,New York,1.511833533723526e-10,0.8182
NY,36079010201,New York,1.6556198050177916e-09,0.2139
NY,36079011201,New York,2.1136292635046464e-10,0.6018
NY,36079011802,New York,7.904923480665585e-10,0.2835
NY,36115080200,New York,8.054440038074819e-11,0.5423
NY,36115092000,New York,5.296048832565322e-09,0.5492
NY,36115094000,New York,6.980441772719324e-09,0.2289
NY,36115080100,New York,1.3264930485786272e-10,0.4733
NY,36115090000,New York,5.801921757916117e-09,0.3375
NY,36115091000,New York,4.151119123806225e-09,0.2983
NY,36115089000,New York,4.897100016510675e-09,0.3683
NY,36119010600,New York,1.4150015575388687e-10,0.2645
NY,36119010702,New York,1.3351277970269029e-10,0.2417
NY,36007012400,New York,9.903376847100478e-09,0.3504
NY,36115085000,New York,4.82597778427889e-09,0.2189
NY,36115086000,New York,6.256424691514322e-09,0.5003
NY,36115087000,New York,6.4047552879813724e-09,0.6265
NY,36115093000,New York,4.032509308907211e-09,0.3491
NY,36029013400,New York,2.3786373712338694e-10,0.0103
NY,36029013501,New York,1.456122175754435e-09,0.2944
NY,36029013502,New York,1.167147104716354e-09,0.0325
NY,36029013600,New York,1.466428857446255e-10,0.0936
NY,36029013701,New York,6.840024315120489e-10,0.2881
NY,36029013702,New York,7.803281154258425e-10,0.3158
NY,36029013900,New York,9.234616168101741e-11,0.1034
NY,36029014000,New York,1.9152801216677804e-10,0.1152
NY,36029014101,New York,1.902845750966281e-09,0.0462
NY,36029014102,New York,1.8980630280787452e-09,0.2653
NY,36029014204,New York,1.0109414295784627e-09,0.1225
NY,36029014501,New York,1.064729529701423e-10,0.108
NY,36029014502,New York,9.105990572532766e-11,0.3269
NY,36029014601,New York,4.773056196465516e-10,0.0472
NY,36029014801,New York,2.636020155583803e-10,0.7123
NY,36029014903,New York,3.3506433857466715e-09,0.3048
NY,36029015001,New York,3.0320295307802163e-09,0.0295
NY,36029015002,New York,3.9176273398994334e-09,0.0738
NY,36047069601,New York,2.0740293064697533e-11,0.3693
NY,36047069602,New York,3.538174924644633e-11,0.5058
NY,36047079801,New York,5.331742556859591e-12,0.5406
NY,36047079802,New York,4.3731246502397104e-12,0.5299
NY,36047105801,New York,1.7201402017378852e-11,0.9198
